time,seed,eigh
0,11,0.8251264658126429
4,11,2.73649066589972
8,11,2.1606036045847046
12,11,3.9148188267199098
16,11,3.9911379142955004
20,11,3.760975550036101
24,11,2.949720302376814
28,11,3.5787035784454932
32,11,3.0007014401432044
36,11,3.115561012899238
40,11,4.022344305733055
44,11,2.427083921823184
48,11,2.76727868558709
52,11,3.079390451963246
56,11,3.2927229771723874
60,11,2.6050213588796196
64,11,3.5699944861920856
68,11,6.227673982473758
72,11,2.335347663695735
76,11,6.028018862305511
80,11,2.00020989292188
84,11,2.5699857167737368
88,11,4.233312905418969
92,11,2.334586956165198
96,11,2.626932074721482
100,11,2.4732111740266616
104,11,2.941692652636663
108,11,2.191948350734633
112,11,3.3656323981331546
116,11,3.4521149444638244
120,11,4.742791856807606
124,11,1.8836334311058474
128,11,7.739210026705541
132,11,2.902146490530956
136,11,3.8149108250472925
140,11,3.4342292909420764
144,11,1.8720853522362542
148,11,2.3349323097435914
152,11,2.3635282103442736
156,11,4.307437504941443
160,11,5.53540606432339
164,11,2.762632920883559
168,11,2.219478239390465
172,11,11.818828845972531
176,11,8.18736739429552
180,11,14.200610741027557
184,11,3.2730605299357918
188,11,3.526074466301733
192,11,3.9650705783789832
196,11,3.1456022149542497
200,11,2.391473280410524
204,11,2.9509630798605877
208,11,5.271714889101031
212,11,2.6798749212959105
216,11,2.76820900626361
220,11,3.1336834375049754
224,11,5.381542626988957
228,11,6.626186668192569
232,11,5.040849009617978
236,11,2.7218684259417394
240,11,3.100201333892674
244,11,4.083120620898346
248,11,2.4109229217478747
252,11,2.8460227404953784
256,11,4.193960392383127
260,11,6.770913379535725
264,11,2.7443223493192614
268,11,4.274327100001258
272,11,3.263012632771859
276,11,6.445283719149632
280,11,7.521687386364853
284,11,19.426608275876585
288,11,8.236966705349674
292,11,3.536637588554852
296,11,6.2383794813475655
300,11,2.634930400093183
304,11,4.507474075939949
308,11,2.158522232718394
312,11,1.7328844160739025
316,11,2.7958036894526574
320,11,3.7022294822385837
324,11,1.9170121374072397
328,11,4.867744966161137
332,11,2.5734477654290857
336,11,3.005702964288845
340,11,6.224566696363307
344,11,3.976676892207457
348,11,3.6389246901850094
352,11,2.189631541197636
356,11,2.3003891356438015
360,11,2.364485717467279
364,11,3.038706045120153
368,11,3.7019804462263246
372,11,2.2966040194610273
376,11,3.439438325808218
380,11,4.021732982993179
384,11,2.0608096898318933
388,11,5.824436703968261
392,11,2.441410834089324
396,11,2.0880994266715542
0,13,1.076366937923896
4,13,2.4606788968312974
8,13,4.410210266657755
12,13,3.3140898474535274
16,13,3.7527153460409286
20,13,3.932208947166179
24,13,2.916600857269374
28,13,4.961436415301077
32,13,2.6214658428260167
36,13,2.5013762904882793
40,13,3.155226900707467
44,13,3.4565601430054405
48,13,2.832772432320342
52,13,4.050819614482834
56,13,2.672774314269699
60,13,3.0900430568453285
64,13,2.142839834097803
68,13,2.3147640380589625
72,13,3.5747534211340297
76,13,2.896765839426425
80,13,3.9627560296526925
84,13,11.50032612789296
88,13,8.056929039263421
92,13,2.0009573703521486
96,13,2.2879762160270687
100,13,3.1187708472747495
104,13,3.603987930284486
108,13,3.2769939402200134
112,13,4.130528997948544
116,13,4.5279278869590565
120,13,2.179087827800084
124,13,2.9430198313011755
128,13,3.1854271278678543
132,13,2.90359322964153
136,13,4.140810188532568
140,13,5.191625974847795
144,13,1.6937414058575966
148,13,6.176617389270654
152,13,3.5922733838999057
156,13,4.249394284825767
160,13,8.136056535970217
164,13,2.8136572084000595
168,13,2.750307322522842
172,13,10.249850915194658
176,13,12.464730651224496
180,13,5.8546489531403845
184,13,3.638278435926344
188,13,3.54133890946223
192,13,3.683262798533724
196,13,2.5624935854223954
200,13,4.083560552836903
204,13,2.5712946576576425
208,13,4.173293450335845
212,13,3.5240360988214423
216,13,2.856388374705602
220,13,3.769428396574932
224,13,7.2970840882349135
228,13,2.2977392482041954
232,13,5.361803671522002
236,13,4.415355179438751
240,13,3.5697266384016078
244,13,2.4973091529798563
248,13,2.356962095933338
252,13,3.1684969011123516
256,13,2.8938161663390445
260,13,7.219301545263079
264,13,2.4091765661600513
268,13,4.665733731096219
272,13,3.0457839577245247
276,13,13.434187095850506
280,13,7.645256310694519
284,13,9.459840308762848
288,13,4.439801527390045
292,13,5.780373320469523
296,13,6.785627929353876
300,13,3.17047524240359
304,13,4.731931630164037
308,13,3.2072713286038397
312,13,3.8377569127513076
316,13,3.3703886152118607
320,13,4.166650578287393
324,13,2.4913592108927913
328,13,5.114719625531304
332,13,3.078709917023422
336,13,2.7767945761757153
340,13,12.67563676449184
344,13,2.0823937924154925
348,13,2.3371463139884647
352,13,3.484707370988249
356,13,2.103769133949507
360,13,4.082601310500224
364,13,2.9957791215320824
368,13,6.440665823894384
372,13,3.0337857766495833
376,13,4.795359126280794
380,13,4.648459567974038
384,13,3.315926027178049
388,13,7.077066775033797
392,13,2.343165699930117
396,13,1.968641521666699
0,17,1.0386584777261616
4,17,3.224457030144358
8,17,3.5376050847703815
12,17,6.178632782386577
16,17,3.2338316515876113
20,17,7.32314876027201
24,17,3.5357142461227298
28,17,6.848062020810529
32,17,4.780028039847127
36,17,2.8771107767268504
40,17,2.9724427519284338
44,17,2.9998022824925594
48,17,2.7922710605770393
52,17,4.0968848732167915
56,17,4.807940116249926
60,17,4.417779602299413
64,17,5.045860002106868
68,17,3.412055216016482
72,17,2.4687892107276985
76,17,7.096831760749383
80,17,2.5051420772208206
84,17,6.006458019585074
88,17,7.604483594753974
92,17,2.563301962057689
96,17,2.1770246520037184
100,17,4.185969527297822
104,17,3.2827696867058447
108,17,2.0003583133957643
112,17,2.88016644637194
116,17,5.7988167542641085
120,17,3.314271734383293
124,17,2.0771138581656987
128,17,3.0051012602808185
132,17,2.1957349529123706
136,17,3.198042342058915
140,17,3.90425301445725
144,17,2.4667133929060827
148,17,5.852480466088106
152,17,4.844610291498978
156,17,7.041736223688744
160,17,9.04848879253884
164,17,7.935441282405536
168,17,3.0076915870070335
172,17,4.379700315649195
176,17,7.30373328693589
180,17,6.037238047328244
184,17,4.098325642004094
188,17,4.2356216560207995
192,17,3.1576391924418905
196,17,2.2178980359015354
200,17,2.69716545477344
204,17,4.424557257774794
208,17,5.571481669583071
212,17,2.5458548981251625
216,17,3.03263168112848
220,17,3.71160421421974
224,17,7.6269145740817885
228,17,3.7162204008859843
232,17,6.275458474051297
236,17,3.4338990772013527
240,17,3.341559855675542
244,17,2.057781779827622
248,17,2.489539690249454
252,17,2.993854349385099
256,17,3.2240020942031555
260,17,4.361122813948145
264,17,4.530284918517326
268,17,4.376789316023854
272,17,2.068473919008618
276,17,6.226042461070743
280,17,4.890889488895988
284,17,6.265689717852598
288,17,9.527996345062293
292,17,4.9892785119814524
296,17,4.953942056454744
300,17,3.7054372266058215
304,17,5.5025222938555025
308,17,4.251261172947809
312,17,5.233028234780737
316,17,2.870268087360968
320,17,4.8719511236386355
324,17,2.214831832745164
328,17,9.38104477668915
332,17,1.8519770202189505
336,17,2.0967325483882475
340,17,17.112132685130366
344,17,9.566790028216948
348,17,3.1570729717774833
352,17,2.66183707807506
356,17,3.295236276898174
360,17,3.575608144011693
364,17,2.6729572236886265
368,17,3.6991845300101263
372,17,2.5472783442009304
376,17,4.485607614280087
380,17,3.992434450550455
384,17,2.9061808441488206
388,17,5.209904532322695
392,17,3.3545046151126043
396,17,1.613772347820548
0,19,1.4478306306872963
4,19,4.049349218752956
8,19,2.2946167154488717
12,19,3.6589594351930974
16,19,3.535645627553697
20,19,4.20709159159154
24,19,2.668137063377644
28,19,5.234812817234258
32,19,2.2738149196731396
36,19,2.3712621413036765
40,19,2.753590496875876
44,19,2.2571743531900332
48,19,3.866620927199454
52,19,6.362115077644622
56,19,2.7994868668823423
60,19,3.69633337906899
64,19,2.8811636507565703
68,19,4.069767672936613
72,19,1.7412969870557815
76,19,4.21955137580194
80,19,3.1979181074607044
84,19,4.206177550394041
88,19,5.253658896438814
92,19,3.2002553499633604
96,19,1.9315077477324956
100,19,2.541577985652371
104,19,3.1540577012769613
108,19,3.888330721780542
112,19,3.4770043790215097
116,19,4.882421739691051
120,19,2.570974126156718
124,19,1.8367591024174739
128,19,2.7732508055208087
132,19,2.9255822878608906
136,19,3.8590934624712805
140,19,2.7835865161198488
144,19,1.5170895357827134
148,19,4.498016967396031
152,19,6.285528035011456
156,19,4.7497885132059805
160,19,2.3320127718865558
164,19,5.416257587481385
168,19,2.4087538329171863
172,19,7.390918546597457
176,19,4.566238834900589
180,19,8.20545357709218
184,19,3.8227103576697785
188,19,3.445093245508251
192,19,2.191041591729379
196,19,2.327060566668969
200,19,3.098222503431399
204,19,4.310001617958622
208,19,5.534304403198071
212,19,4.025766836287749
216,19,2.364644561364428
220,19,2.6067717669960895
224,19,11.07413741004524
228,19,2.16729264291986
232,19,3.5344832852935597
236,19,4.076810137762293
240,19,3.0338542518946743
244,19,2.4188748878160973
248,19,3.4631509623893497
252,19,5.002879743382192
256,19,3.695484324517568
260,19,5.1640095000081
264,19,5.047515076428055
268,19,6.9652178615190605
272,19,2.131244063181739
276,19,6.279453779134186
280,19,5.229067233870876
284,19,10.595211569094795
288,19,3.5195274620878823
292,19,4.445349041564623
296,19,6.086603885518104
300,19,2.3811862304641127
304,19,4.410120704825788
308,19,3.160403039833353
312,19,3.1434092560664015
316,19,3.5687832758312275
320,19,3.2589439064105448
324,19,3.050810981764814
328,19,5.581328287674396
332,19,2.0969638919316815
336,19,3.81957883531239
340,19,8.34004528853089
344,19,2.7979054952981293
348,19,4.270351353142901
352,19,2.8342918590339496
356,19,3.0903449538898635
360,19,3.267030941655595
364,19,2.7151588978408028
368,19,2.7630096449726076
372,19,2.908022665059216
376,19,4.763640095352756
380,19,5.117545352740225
384,19,2.2225793166390537
388,19,7.690812781630697
392,19,2.9548311068612994
396,19,2.1520562152563802
0,23,1.8016930259392325
4,23,2.483001338006905
8,23,3.029361549056433
12,23,2.707766351087919
16,23,5.3207016140865635
20,23,3.678615904955644
24,23,2.4745698624792722
28,23,9.287609036521992
32,23,1.9964256559429316
36,23,2.255231447225014
40,23,3.39064308047381
44,23,2.8716035354397653
48,23,3.350993053628945
52,23,4.046736784356788
56,23,3.5010153764200567
60,23,4.882401270216578
64,23,2.0667471306608416
68,23,8.069398719870117
72,23,2.9809777573567557
76,23,4.250198525109963
80,23,3.139590481359322
84,23,3.2093340494193354
88,23,5.305853916972299
92,23,2.348004125750695
96,23,2.0157524992288036
100,23,2.127797601147997
104,23,3.005076942754862
108,23,4.108696977811076
112,23,2.850576919958197
116,23,5.4047182219899605
120,23,2.652253453694532
124,23,2.5536505626655814
128,23,3.1355026529797767
132,23,1.7568884543604684
136,23,3.9401471953506064
140,23,3.3424533708346993
144,23,2.212158139829896
148,23,3.365795508806134
152,23,4.051323164662434
156,23,4.690073373399152
160,23,6.913454442409809
164,23,3.564537013767002
168,23,2.193330282771303
172,23,12.821405374703495
176,23,5.608734971712249
180,23,4.6990175189036885
184,23,4.43264693292056
188,23,4.683054597624294
192,23,3.9683504845942603
196,23,1.845142353382644
200,23,2.196096049093462
204,23,4.8363733811504686
208,23,4.920749559730334
212,23,4.363910256663941
216,23,3.350600404795473
220,23,3.1251362560326097
224,23,5.760017566234912
228,23,2.624464446027241
232,23,3.1203823952402954
236,23,15.598496801208313
240,23,2.9122053223101507
244,23,3.7105449825017685
248,23,2.2196930442964002
252,23,3.808424136603953
256,23,3.810692955546535
260,23,5.383240583679356
264,23,2.8686573822024335
268,23,3.7097162086799194
272,23,1.7254519482819513
276,23,3.949499581733459
280,23,6.468176789465806
284,23,3.8191613660531436
288,23,12.621372905280348
292,23,4.795386167616344
296,23,8.807829398443198
300,23,5.761376784845298
304,23,3.872490516432292
308,23,3.911086587776008
312,23,4.3684562049289335
316,23,3.1492981485578913
320,23,4.90184417878521
324,23,1.9517773109857368
328,23,8.152869332624372
332,23,3.851049465175381
336,23,3.6911390937280983
340,23,9.823281621792757
344,23,4.568293887032597
348,23,4.055786418372326
352,23,2.804911128717991
356,23,1.9562597855591328
360,23,3.199240339745344
364,23,3.1697688451834893
368,23,3.2390571285514294
372,23,3.400413767876844
376,23,5.8154472099517305
380,23,7.184808271671338
384,23,2.572825115982144
388,23,7.043702312990287
392,23,1.9610187578189564
396,23,1.8865536461611507
0,29,1.165604191097158
4,29,2.7327747893162964
8,29,3.926877183794349
12,29,3.1383241922091725
16,29,5.701827985533748
20,29,5.3819347690571755
24,29,2.5508383190081565
28,29,4.954306922028747
32,29,2.090575885580021
36,29,3.154174044026119
40,29,3.3924690604263197
44,29,3.7401376297155813
48,29,3.161273605099462
52,29,3.476996840608374
56,29,2.3354349233548386
60,29,3.960002790967152
64,29,3.0917503953922134
68,29,2.2745832700924997
72,29,3.7531674982436205
76,29,3.5078559782019973
80,29,4.029285553099391
84,29,3.517824709305265
88,29,2.5217685856300016
92,29,2.158233052402937
96,29,2.8071120787485446
100,29,2.064994635750877
104,29,2.1551543014858248
108,29,2.357517843954796
112,29,4.521214216450775
116,29,2.4929203860833
120,29,4.272802479750676
124,29,3.048768226878893
128,29,3.2997176593307933
132,29,2.6134598297083325
136,29,2.62270161107264
140,29,2.2448157827258175
144,29,2.064129719504694
148,29,3.901059060920274
152,29,3.4602587090302603
156,29,5.953785758479193
160,29,4.95215098428925
164,29,2.327451386467891
168,29,3.134273804900377
172,29,11.693744394092574
176,29,4.461322634165577
180,29,6.655749377419119
184,29,2.5490270106811206
188,29,4.871283299819587
192,29,2.4170587021687306
196,29,2.140628814765393
200,29,4.017379748705658
204,29,4.045488741245221
208,29,5.759840798280993
212,29,3.9746271557858894
216,29,3.208200078047161
220,29,4.316133809195942
224,29,5.811124390517816
228,29,2.607361087386472
232,29,2.7974196713356028
236,29,3.820397621980009
240,29,4.5949258052336885
244,29,2.999618582677418
248,29,1.909124541757212
252,29,2.134674920077654
256,29,3.001803208823124
260,29,10.11689059754521
264,29,11.03599138813187
268,29,6.833627047066124
272,29,3.1475681970109974
276,29,7.1202854113684015
280,29,3.833465546578902
284,29,7.3791582151394834
288,29,7.065623841507838
292,29,3.211084437203325
296,29,10.208073551826267
300,29,2.8317210170703624
304,29,3.7312243667882616
308,29,2.899632582884047
312,29,4.422594737380647
316,29,3.7161788920608387
320,29,3.5660730815079726
324,29,2.7322626669684396
328,29,3.912220607435906
332,29,2.0816845607979286
336,29,2.5624129082240477
340,29,5.387164786414184
344,29,4.3318631369536345
348,29,4.050954779105642
352,29,2.710702759495
356,29,3.4135185147059866
360,29,4.1098102330557635
364,29,2.1134614027132135
368,29,4.291389098895885
372,29,2.1902575433637526
376,29,3.473911000864064
380,29,5.2267008750008515
384,29,1.6924493331857897
388,29,7.534523041549285
392,29,2.4012124005232054
396,29,2.0969648475067557
0,3,1.5539863146573956
4,3,2.722488780740301
8,3,4.659394718887618
12,3,7.140125202010943
16,3,3.772574140933912
20,3,4.17248508700778
24,3,2.2466784933667125
28,3,2.916263135264899
32,3,2.3018396136460875
36,3,2.060760001404688
40,3,3.077204947810524
44,3,2.657835493849308
48,3,4.498982930129505
52,3,2.933739571126696
56,3,4.765213367088488
60,3,2.991978300113541
64,3,3.119244449473804
68,3,3.279057966062506
72,3,3.2901940985508076
76,3,3.9959050183086386
80,3,2.6574956351655787
84,3,10.285137867740506
88,3,4.309226709923734
92,3,2.2875837171872866
96,3,1.976214992776285
100,3,1.97604846628709
104,3,2.621937473553979
108,3,2.868834129402832
112,3,2.5963548325664525
116,3,4.750956004939764
120,3,2.618993162538246
124,3,2.8831616012084216
128,3,5.060160063547887
132,3,2.3654613606285015
136,3,3.5135860111845707
140,3,9.04453905787956
144,3,1.9382693885292943
148,3,2.7778100456576893
152,3,5.5062647214905
156,3,6.238778833204772
160,3,3.488217284834979
164,3,2.21284057062202
168,3,2.050338976960519
172,3,9.173576086270796
176,3,9.281872600786615
180,3,5.615646499273706
184,3,3.360795872780243
188,3,2.847586662025911
192,3,3.5885842312189213
196,3,2.899010937999742
200,3,2.4400934329207447
204,3,2.70652246783768
208,3,9.410734795561176
212,3,2.608617230287716
216,3,3.2364474554290434
220,3,10.229288840867417
224,3,3.684460117908428
228,3,3.525388800327368
232,3,3.392907041271696
236,3,9.078284834351242
240,3,2.362739669152555
244,3,4.492568466041964
248,3,2.8866282666758853
252,3,3.314804794997457
256,3,2.606853550880746
260,3,6.833341827762363
264,3,4.423882670137698
268,3,5.816050197623123
272,3,3.3939676652801523
276,3,3.8524700699408205
280,3,3.9387935682171524
284,3,4.762530366379509
288,3,7.499878615628261
292,3,6.366982786105559
296,3,4.063708090993098
300,3,2.767805342917865
304,3,2.6256207396764206
308,3,2.323829868545984
312,3,3.930818558618452
316,3,2.8070870616984993
320,3,2.976596146874494
324,3,2.2284199235401925
328,3,7.706444075158457
332,3,2.755547918974687
336,3,3.961383485236771
340,3,9.703256633925124
344,3,3.2374414660576027
348,3,3.6810539283559174
352,3,3.7080148892421367
356,3,2.53024037454244
360,3,4.570611310752084
364,3,2.789978985399665
368,3,3.3875393784211263
372,3,2.550106382381897
376,3,3.0896909171334817
380,3,3.7799561282573024
384,3,2.8569299874899134
388,3,3.7077516613401458
392,3,3.1676868767558393
396,3,2.7614202435657274
0,31,1.8601312453571446
4,31,3.5665469682140434
8,31,3.1722089697194584
12,31,4.977124416596459
16,31,3.9418471900715364
20,31,5.777844410998869
24,31,3.7635114399159235
28,31,3.771630153673966
32,31,3.8364264641216863
36,31,3.2253192357120803
40,31,2.63000287473755
44,31,5.49523971240169
48,31,2.7211999645769605
52,31,10.954557340291407
56,31,4.849158622008138
60,31,2.6633298285848457
64,31,2.6343886303476762
68,31,2.877320799491562
72,31,3.654793416399562
76,31,5.362484332947603
80,31,4.433671145645216
84,31,4.55288639159888
88,31,8.832296589457128
92,31,1.8408526149447526
96,31,2.2074977894949894
100,31,3.542530091391181
104,31,2.4776728083832773
108,31,2.1341195648613573
112,31,2.480465812859053
116,31,3.5290285643577506
120,31,3.3070612898857843
124,31,2.4046835305535503
128,31,3.191777913777664
132,31,1.9709902172248592
136,31,3.175966675656983
140,31,4.675319760466874
144,31,1.8529504693002417
148,31,3.61868324805856
152,31,6.304095437898747
156,31,7.110611678754945
160,31,6.463756742129724
164,31,2.205518423270521
168,31,3.577777635958449
172,31,34.645592783015005
176,31,4.526016278598694
180,31,4.1214827972009696
184,31,7.52508217718809
188,31,3.945108470584599
192,31,2.152906253434074
196,31,2.083348948609894
200,31,2.6673312366732627
204,31,4.126306750471166
208,31,5.26416775533496
212,31,2.5696522628962755
216,31,3.0580480644909773
220,31,3.607031056484761
224,31,4.2203656360894355
228,31,2.5702587896845617
232,31,1.9347088891132502
236,31,13.545125819291563
240,31,4.106560257574338
244,31,3.114124173936972
248,31,2.6351768231446546
252,31,3.435954667263833
256,31,3.0613671102888236
260,31,4.538374079878968
264,31,2.7224180972151077
268,31,3.54089071839328
272,31,2.249464695442572
276,31,7.617482176222661
280,31,3.997295267698381
284,31,7.265593381444743
288,31,17.941512117761803
292,31,5.928564299420263
296,31,5.894142860000556
300,31,2.33567365032966
304,31,3.54714214124057
308,31,10.056657826450133
312,31,3.1710843134915363
316,31,2.387322509319593
320,31,6.213937000872446
324,31,2.4131456414419366
328,31,8.341773835398422
332,31,1.93953873132863
336,31,4.070744800708163
340,31,5.460940490135607
344,31,7.283713141325665
348,31,4.452003356094882
352,31,2.940854660083315
356,31,2.5633907580840853
360,31,4.002845217809493
364,31,2.3762053132405785
368,31,5.1756241312273605
372,31,2.084407585413906
376,31,3.1205225620829977
380,31,3.8662558824406656
384,31,2.5552337750997247
388,31,5.439496211279185
392,31,2.8963979010273193
396,31,1.8886379966023903
0,5,1.5952791540504996
4,5,1.6919767949356592
8,5,3.3976110544712053
12,5,5.045498103130736
16,5,5.885253569963921
20,5,5.304445918763997
24,5,5.587105479689983
28,5,2.2301104795974758
32,5,2.9899178319516753
36,5,4.755901028379172
40,5,2.705595695354906
44,5,4.155561873324408
48,5,4.016118592760585
52,5,4.160668805936196
56,5,2.935746931931432
60,5,2.995106782946704
64,5,2.99191932012403
68,5,3.1072554213949375
72,5,2.2944293752268767
76,5,3.8629302705046267
80,5,4.138594925449065
84,5,4.091873074540829
88,5,7.838013824887218
92,5,1.9755516872096772
96,5,1.7426517515670097
100,5,1.6149930637757879
104,5,3.24572298427578
108,5,3.2282774091404387
112,5,3.7392531861716845
116,5,4.049010641025469
120,5,2.3129460752806623
124,5,2.539913034792566
128,5,2.630436008649039
132,5,1.931808227483944
136,5,2.9779659552822193
140,5,2.8515464391398937
144,5,1.907278713972666
148,5,5.860173902624463
152,5,5.406184625655061
156,5,5.746354889170749
160,5,3.8506579583548017
164,5,4.041396414467218
168,5,3.7659294381279027
172,5,10.227966954273592
176,5,4.003305028421766
180,5,6.394646903009724
184,5,3.258075197173255
188,5,3.4174360425872
192,5,3.469303972768748
196,5,2.8780437166551693
200,5,2.1413330652746176
204,5,3.2194973302524246
208,5,7.101098519764759
212,5,2.857354092480906
216,5,2.634140254267114
220,5,5.326567314063085
224,5,5.311624931274033
228,5,4.044528393627533
232,5,2.8427048112122733
236,5,3.826200592884127
240,5,1.9620715558985775
244,5,2.4724940059648035
248,5,3.403650860200882
252,5,2.923869565818839
256,5,3.1711079480630127
260,5,3.7138163973432903
264,5,3.916571093219082
268,5,4.870774421771224
272,5,3.6686153445510126
276,5,9.162575652350029
280,5,6.902006881136221
284,5,4.862020976838552
288,5,6.052325503746337
292,5,4.187415894556589
296,5,7.0432937388100205
300,5,2.7018459091137337
304,5,6.004262388995838
308,5,5.053860671928871
312,5,5.4050464554609645
316,5,3.2879371650094886
320,5,2.7514184871121903
324,5,2.4640533617982507
328,5,5.27557626782662
332,5,4.666997693801853
336,5,5.576651818481012
340,5,3.375844257054076
344,5,3.5311170859474994
348,5,5.5034706509042595
352,5,3.595508143145225
356,5,2.6704569803657834
360,5,4.097334788398432
364,5,2.3529994598947135
368,5,4.741976012300641
372,5,1.8128655990591496
376,5,4.321204735092677
380,5,3.517685389925011
384,5,2.3628550848200756
388,5,13.735317359648372
392,5,3.583364649122681
396,5,3.378378700800205
0,7,1.5459323998709307
4,7,3.5991445228371766
8,7,3.930403634679915
12,7,3.350314926243223
16,7,5.551657771951422
20,7,4.940828053479853
24,7,2.7100867528333112
28,7,3.85708203855698
32,7,2.8686899606149376
36,7,2.5634560027030706
40,7,2.642509426244597
44,7,3.8250642631422407
48,7,5.852629667997761
52,7,5.358665688495819
56,7,2.869528220531978
60,7,4.040672073700451
64,7,4.490899963445275
68,7,2.413893714630927
72,7,3.09017481113809
76,7,5.6066239324520035
80,7,2.0321854330767732
84,7,3.7560278518654813
88,7,10.970884774108393
92,7,2.8107674560287212
96,7,2.9651322261660256
100,7,2.310227553961998
104,7,2.250923632309133
108,7,2.39852325014237
112,7,2.744998276874203
116,7,2.8568111528146045
120,7,3.4432098814925216
124,7,2.9341869704086565
128,7,3.6981219918660577
132,7,2.360603615063108
136,7,3.769682983670168
140,7,1.988205762009116
144,7,2.5088938089933546
148,7,2.6739538167844756
152,7,4.986493118792134
156,7,8.373019006267866
160,7,5.4959321528506235
164,7,3.8156674270962854
168,7,3.93293116890796
172,7,25.211134847612076
176,7,7.9211868607650375
180,7,6.6447623372709
184,7,2.355035451099704
188,7,2.368043464746266
192,7,2.210671590075049
196,7,2.748149175099092
200,7,3.260533752829847
204,7,4.987563166301108
208,7,3.497750047594265
212,7,3.85477515475105
216,7,2.488550394706653
220,7,2.523899325974455
224,7,3.4352966398676474
228,7,2.80108270183462
232,7,4.353728334025658
236,7,3.9552814024422767
240,7,5.461935512908629
244,7,2.321468960271344
248,7,3.3174262523533824
252,7,3.1266363258794274
256,7,4.519207290957531
260,7,4.785226590026326
264,7,8.607830755566887
268,7,9.849105383422541
272,7,2.76781485837065
276,7,4.263290098343055
280,7,4.514449074769053
284,7,7.549790683995496
288,7,9.679293597325223
292,7,5.754634592649828
296,7,6.399025956879325
300,7,3.916537170188633
304,7,3.5355466087587537
308,7,5.354443479012253
312,7,4.325786662461569
316,7,4.006545001190289
320,7,3.7917027580756533
324,7,2.8509179524713857
328,7,3.6688534571134483
332,7,3.076517703476085
336,7,3.262759853279151
340,7,5.324085053347459
344,7,7.454310829189494
348,7,4.797097361963518
352,7,1.9397233357772312
356,7,3.6851275989081462
360,7,2.5586790343358783
364,7,2.2120336394954334
