time,seed,sinkhorn_div
0,3,3.0498526096343994
4,3,2.4201135635375977
8,3,2.6639556884765625
12,3,2.577993392944336
16,3,4.644760608673096
20,3,2.8601136207580566
24,3,2.730336904525757
28,3,2.626667022705078
32,3,2.1993203163146973
36,3,1.902324914932251
40,3,2.739434242248535
44,3,2.3628923892974854
48,3,2.492713451385498
52,3,2.2899868488311768
56,3,2.668647527694702
60,3,2.521235704421997
64,3,2.248875141143799
68,3,2.2484216690063477
72,3,2.636929988861084
76,3,3.0027387142181396
80,3,2.1992452144622803
84,3,3.3890042304992676
88,3,2.301931858062744
92,3,2.2200405597686768
96,3,2.3145625591278076
100,3,2.2563555240631104
104,3,2.4250073432922363
108,3,2.1714396476745605
112,3,2.244328498840332
116,3,2.359088897705078
120,3,2.1982903480529785
124,3,2.098444700241089
128,3,1.9013311862945557
132,3,2.0754542350769043
136,3,3.0851500034332275
140,3,2.83732271194458
144,3,2.066361427307129
148,3,2.100935459136963
152,3,2.086803913116455
156,3,2.484870195388794
160,3,2.5648372173309326
164,3,2.379594564437866
168,3,2.279554843902588
172,3,2.4522316455841064
176,3,3.463306188583374
180,3,3.414309501647949
184,3,2.071279764175415
188,3,2.1507184505462646
192,3,2.4777188301086426
196,3,2.6141040325164795
200,3,2.1836369037628174
204,3,1.9632141590118408
208,3,2.779982089996338
212,3,2.661229133605957
216,3,2.0628740787506104
220,3,3.4096951484680176
224,3,2.503992795944214
228,3,2.295443296432495
232,3,3.1396989822387695
236,3,2.527573823928833
240,3,2.3860573768615723
244,3,2.2899935245513916
248,3,1.9985870122909546
252,3,2.0549867153167725
256,3,2.2310245037078857
260,3,2.672882318496704
264,3,2.4470860958099365
268,3,3.3117682933807373
272,3,2.536612033843994
276,3,2.425654649734497
280,3,3.4514012336730957
284,3,3.2546119689941406
288,3,3.4092535972595215
292,3,2.4293580055236816
296,3,2.045135736465454
300,3,2.635816812515259
304,3,2.454387903213501
308,3,2.028479814529419
312,3,2.1738836765289307
316,3,2.3552663326263428
320,3,2.9353654384613037
324,3,2.2560606002807617
328,3,2.974968910217285
332,3,2.2507777214050293
336,3,2.4776663780212402
340,3,2.479804277420044
344,3,2.4437429904937744
348,3,2.4199752807617188
352,3,2.2454020977020264
356,3,2.5899362564086914
360,3,2.920616388320923
364,3,2.3271849155426025
368,3,3.420903444290161
372,3,2.1905386447906494
376,3,2.5668463706970215
380,3,2.61978816986084
384,3,2.445416212081909
388,3,2.2886722087860107
392,3,2.7837259769439697
396,3,2.7355711460113525
0,5,4.509901523590088
4,5,2.6304867267608643
8,5,2.5241591930389404
12,5,2.5679426193237305
16,5,2.4844114780426025
20,5,2.236036539077759
24,5,2.0553174018859863
28,5,2.1834628582000732
32,5,2.455583333969116
36,5,2.1338486671447754
40,5,2.5032479763031006
44,5,2.400858163833618
48,5,2.65994930267334
52,5,3.075169801712036
56,5,2.347952365875244
60,5,2.1367170810699463
64,5,2.544613838195801
68,5,2.32143497467041
72,5,2.4164602756500244
76,5,3.2288434505462646
80,5,2.5801219940185547
84,5,4.010515213012695
88,5,2.12577748298645
