time,sinkhorn_div
0,11.666608610462879
1,10.133544330742575
2,7.096541473063216
3,6.20147237214837
4,7.025818757370971
5,5.727059419521205
6,5.932622572657021
7,6.717070897561756
8,6.144312714645273
9,5.474330997092033
10,4.613100983459364
11,3.7680008227434496
12,3.5225417527376837
13,4.502492638157784
14,3.496096341435841
15,2.450489742610178
16,2.3615206631271954
17,2.206370350956483
18,1.9745404300293667
19,2.4905601617469526
20,2.7568841079357367
21,2.5587516910638706
22,2.8551427652502666
23,2.1347435115077213
24,2.8301290082339126
25,3.1259782404419894
26,2.567520248199525
27,3.179934030484347
28,2.856791845967095
29,2.604872330742248
30,2.349627639813672
31,2.3313365521356477
32,2.310571330207912
33,2.051718768220837
34,1.9991773463169737
35,2.401724386622427
36,2.4546547754584367
37,2.354425657986592
38,2.289967224686135
39,2.27669059063176
40,2.5204007326634486
41,2.690767563998343
42,3.0001783317967963
43,2.8092116735929284
44,2.5724482142034075
45,2.4277128677458943
46,2.5546115315658997
47,2.3463780228689477
48,2.043580177087639
49,2.213368511533197
50,2.1209690907414505
51,2.230287026720466
52,1.9985019318526196
53,1.8534481570925212
54,1.8327602083075123
55,1.9597448848594834
56,1.932288821921778
57,2.153104727197002
58,2.2049263157718895
59,1.8824770933381232
60,2.1973096783778274
61,2.4558827637701977
62,2.0802643741807425
