time,seed,eigh
0,11,0.6104902484764269
4,11,1.2694403227920505
8,11,2.8176893577645665
12,11,2.0966614230406657
16,11,1.9718498974544907
20,11,2.528091972129522
24,11,1.7538814710037554
28,11,0.6662019425625669
32,11,1.12859495579179
36,11,1.2698269837160787
40,11,2.1240035307234515
44,11,1.9230778825157084
48,11,1.4377015089638234
52,11,1.7323581193820103
56,11,1.2781803499680497
60,11,2.2040266009133256
64,11,1.789208480052512
68,11,2.0942670278504534
72,11,3.178553023653645
76,11,1.2047921056862312
80,11,2.0068679528506648
84,11,3.3949398745762314
88,11,4.359308496442066
92,11,1.0161473057222912
96,11,2.01423153381281
100,11,2.2285928438668283
104,11,1.5701400601635447
108,11,1.0822717800078074
112,11,1.9364470316316138
116,11,1.1500204653242874
120,11,1.221818461743611
124,11,1.807922957331969
128,11,1.6531998633938918
132,11,1.2847722500926142
136,11,2.1838096498883366
140,11,1.6905494770209657
144,11,1.7049574033735628
148,11,1.4745203815268233
152,11,2.772313727953685
156,11,3.5331071832968335
160,11,4.265752866158076
164,11,1.6403578324365586
168,11,1.2157263735983823
172,11,4.804144752209845
176,11,3.330076424302111
180,11,1.8446029051788586
184,11,3.2894023662030576
188,11,1.8172689969082851
192,11,1.2892621440241576
196,11,1.2254176300768098
200,11,2.461471040748811
204,11,2.7476008424337652
208,11,4.520584787200904
212,11,2.592762664899909
216,11,2.2559870845358634
220,11,1.676524854284278
224,11,1.5203217574767105
228,11,1.161164865484465
232,11,2.235070435561077
236,11,3.0631149780882976
240,11,1.3796310787620973
244,11,1.0166770629174156
248,11,1.486829157694567
252,11,1.3747268077911396
256,11,2.0254823542335543
260,11,2.610074386251424
264,11,3.3600175022587107
268,11,3.867763155876633
272,11,1.272329170019858
276,11,1.7328046649128275
280,11,6.063997277794724
284,11,4.577592369162281
288,11,4.888932338141291
292,11,1.868887910321128
296,11,2.9651388039743316
300,11,3.5746739001980763
304,11,4.4560008483570295
308,11,3.716681046902598
312,11,1.0159772928550908
316,11,1.992440603996136
320,11,4.797180398522049
324,11,1.5479588172140417
328,11,2.6266564418650904
332,11,1.2838788344588719
336,11,1.1761154432981604
340,11,1.9496063647943946
344,11,1.7946680246023494
348,11,1.645055913927042
352,11,1.2242087487500524
356,11,1.5630774823300102
360,11,2.699716488910019
364,11,1.9273731728014096
368,11,2.505094017471217
372,11,1.6090442095678665
376,11,1.820846213304171
380,11,1.9615494660133403
384,11,1.3083165685114488
388,11,4.890523194555638
392,11,1.4718033312058283
396,11,1.2689315581914753
0,13,0.6023290234923057
4,13,1.1536865606904454
8,13,1.96729682036726
12,13,0.9280597131016146
16,13,1.6869647816334947
