time,seed,sinkhorn_div
0,3,8.250022888183594
4,3,7.954629898071289
8,3,6.667490005493164
12,3,8.191387176513672
16,3,9.120705604553223
20,3,9.404762268066406
24,3,7.458293437957764
28,3,4.267890453338623
32,3,10.825949668884277
36,3,10.850162506103516
40,3,5.688041687011719
44,3,9.192230224609375
48,3,10.959949493408203
52,3,12.4537992477417
56,3,9.516307830810547
60,3,9.492060661315918
64,3,7.905914306640625
68,3,5.7580485343933105
72,3,7.040320873260498
76,3,7.419737339019775
80,3,10.761963844299316
84,3,6.185356140136719
88,3,7.819417476654053
92,3,8.311476707458496
96,3,8.528801918029785
100,3,7.70680570602417
104,3,6.692775249481201
108,3,11.882732391357422
112,3,8.134870529174805
116,3,6.0124945640563965
120,3,7.482072830200195
124,3,7.2884063720703125
128,3,5.3940839767456055
132,3,7.823101043701172
136,3,5.366274356842041
140,3,4.823863506317139
144,3,8.28600788116455
148,3,8.068679809570312
152,3,6.861387729644775
156,3,9.409794807434082
160,3,8.27552604675293
164,3,4.147046089172363
168,3,7.03698205947876
172,3,4.072227954864502
176,3,14.468564987182617
180,3,15.278806686401367
184,3,5.578071117401123
188,3,8.464967727661133
192,3,7.812049388885498
196,3,5.889758110046387
200,3,8.505926132202148
204,3,6.648354530334473
208,3,5.472021579742432
212,3,14.618474960327148
216,3,6.7785162925720215
220,3,8.300965309143066
224,3,7.057188034057617
228,3,7.945464611053467
232,3,7.746146202087402
236,3,4.668015956878662
240,3,3.8015878200531006
244,3,7.784118175506592
248,3,7.612559795379639
252,3,7.196800708770752
256,3,7.4102678298950195
260,3,10.378157615661621
264,3,12.794187545776367
268,3,7.719527244567871
272,3,10.69770622253418
276,3,4.833487510681152
280,3,7.4024481773376465
284,3,8.574101448059082
288,3,8.963157653808594
292,3,8.400766372680664
296,3,5.696144104003906
300,3,7.953787326812744
304,3,6.252378463745117
308,3,8.979826927185059
312,3,10.016737937927246
316,3,5.434329986572266
320,3,10.65377140045166
324,3,11.329168319702148
328,3,7.992307662963867
332,3,5.103487014770508
336,3,7.112639427185059
340,3,7.505185604095459
344,3,12.418905258178711
348,3,13.74067211151123
352,3,9.872295379638672
356,3,5.908436298370361
360,3,8.02612018585205
364,3,9.72301197052002
368,3,7.748656272888184
372,3,7.067363739013672
376,3,8.731552124023438
380,3,10.113224983215332
384,3,4.689577579498291
388,3,4.251908779144287
392,3,8.526549339294434
396,3,10.562322616577148
0,5,7.363071918487549
4,5,9.553503036499023
8,5,4.145474433898926
12,5,5.984715461730957
16,5,7.257185459136963
20,5,8.540719032287598
24,5,9.508207321166992
28,5,4.899799823760986
32,5,9.925405502319336
36,5,10.28984260559082
40,5,4.706936359405518
44,5,9.249558448791504
48,5,8.58335018157959
52,5,9.974684715270996
56,5,9.676292419433594
60,5,7.826423168182373
64,5,7.496492385864258
68,5,6.155395030975342
72,5,5.189539432525635
76,5,8.135706901550293
80,5,9.6753568649292
84,5,6.596546173095703
88,5,7.312646389007568
92,5,9.695536613464355
96,5,7.275777339935303
100,5,7.788152694702148
104,5,6.82034158706665
108,5,8.650630950927734
112,5,7.373167037963867
116,5,4.807084560394287
120,5,7.92550802230835
124,5,8.759252548217773
128,5,8.035662651062012
132,5,8.201955795288086
136,5,6.314565658569336
140,5,5.391185283660889
144,5,6.999886989593506
148,5,7.643975257873535
152,5,6.163015842437744
156,5,12.203047752380371
160,5,6.767334938049316
164,5,4.804172992706299
168,5,6.423928737640381
172,5,8.343287467956543
176,5,13.764603614807129
180,5,15.587032318115234
184,5,5.66139554977417
188,5,7.268739700317383
192,5,7.388614654541016
196,5,6.050778388977051
200,5,7.5903000831604
204,5,7.3115692138671875
208,5,5.173142910003662
212,5,13.659695625305176
216,5,8.332420349121094
220,5,8.304943084716797
224,5,8.141303062438965
228,5,8.529906272888184
232,5,6.577035903930664
236,5,6.598076343536377
240,5,4.491126537322998
244,5,7.204039096832275
248,5,7.878325939178467
252,5,7.323909282684326
256,5,9.091193199157715
260,5,9.28880786895752
264,5,13.876303672790527
268,5,6.410163879394531
272,5,8.618240356445312
276,5,7.420235633850098
280,5,7.761038303375244
284,5,8.490269660949707
288,5,7.15842866897583
292,5,8.233773231506348
296,5,5.371165752410889
300,5,8.860268592834473
304,5,6.170186996459961
308,5,8.478025436401367
312,5,10.09031867980957
316,5,7.250824928283691
320,5,13.934855461120605
324,5,10.379619598388672
328,5,7.166015625
332,5,6.039101600646973
336,5,5.629491806030273
340,5,5.62454080581665
344,5,13.015100479125977
348,5,15.679540634155273
352,5,7.9240546226501465
356,5,5.924590110778809
360,5,8.285297393798828
364,5,10.182034492492676
368,5,8.560598373413086
372,5,6.480549335479736
376,5,7.483806610107422
380,5,8.014784812927246
384,5,5.609409809112549
388,5,4.625905513763428
392,5,5.996941566467285
396,5,10.402946472167969
0,7,7.524109363555908
4,7,10.999995231628418
8,7,6.532658100128174
12,7,10.982248306274414
16,7,10.727057456970215
20,7,11.452815055847168
24,7,8.016282081604004
28,7,7.528912544250488
32,7,6.163116931915283
36,7,8.315199851989746
40,7,5.81248140335083
44,7,11.329071998596191
48,7,9.934808731079102
52,7,11.623344421386719
56,7,10.973153114318848
60,7,6.552994728088379
64,7,5.454960346221924
68,7,5.276777267456055
72,7,5.441359996795654
76,7,5.919660568237305
80,7,9.46879768371582
84,7,5.045746803283691
88,7,6.949397087097168
92,7,9.291909217834473
96,7,7.870941638946533
100,7,8.124637603759766
104,7,7.8290252685546875
108,7,9.151497840881348
112,7,9.661787986755371
116,7,6.670992374420166
120,7,9.301948547363281
124,7,7.221746444702148
128,7,7.513530254364014
132,7,8.961492538452148
136,7,8.18598747253418
140,7,5.619248867034912
144,7,8.146023750305176
148,7,9.410154342651367
152,7,6.42097282409668
156,7,11.515421867370605
160,7,6.9637932777404785
164,7,6.146341323852539
168,7,6.487817287445068
172,7,5.719317436218262
176,7,18.381486892700195
180,7,15.929197311401367
184,7,5.970545291900635
188,7,7.373554229736328
192,7,6.466888427734375
196,7,5.3555192947387695
200,7,7.65234899520874
204,7,5.685066223144531
208,7,6.897978782653809
212,7,11.811163902282715
216,7,6.6251959800720215
220,7,9.088117599487305
224,7,7.147783279418945
228,7,8.006896018981934
232,7,7.935100555419922
236,7,4.681972026824951
240,7,6.293118476867676
244,7,6.779009819030762
248,7,8.860397338867188
252,7,6.008529186248779
256,7,9.516337394714355
260,7,10.130095481872559
264,7,12.448678970336914
268,7,5.191558361053467
272,7,10.34193229675293
276,7,6.445117473602295
280,7,6.978247165679932
284,7,7.467110633850098
288,7,10.476583480834961
292,7,6.25715446472168
296,7,8.21119499206543
300,7,9.924156188964844
304,7,5.413218975067139
308,7,7.3183417320251465
312,7,12.062756538391113
316,7,6.310423374176025
320,7,12.341104507446289
324,7,10.91364574432373
328,7,8.975924491882324
332,7,5.5520429611206055
336,7,6.243281364440918
340,7,6.971636772155762
344,7,12.22756576538086
348,7,15.049275398254395
352,7,8.895967483520508
356,7,5.260303974151611
360,7,8.667689323425293
364,7,9.654111862182617
368,7,7.406937122344971
372,7,8.757244110107422
376,7,6.206398010253906
380,7,7.7478461265563965
384,7,4.532956123352051
388,7,3.6828603744506836
392,7,5.950568199157715
396,7,8.727370262145996
0,11,7.868744373321533
4,11,11.193004608154297
8,11,5.295351982116699
12,11,6.977475166320801
16,11,6.159731864929199
20,11,9.355522155761719
24,11,8.746234893798828
28,11,7.161423683166504
32,11,8.540899276733398
36,11,9.50185489654541
40,11,5.106107234954834
44,11,9.748963356018066
48,11,10.82544231414795
52,11,11.41232681274414
56,11,9.993879318237305
