time,seed,sinkhorn_div
0,3,5.949863772074954
4,3,4.331607010124665
8,3,2.9975055814791296
12,3,2.5738453804117385
16,3,2.663052722708388
20,3,2.896024866882543
24,3,2.322890471123988
28,3,2.4916901764882224
32,3,2.644783582721349
36,3,2.5815770013686135
40,3,2.5509645358214605
44,3,2.9717133840104
48,3,2.600580711803565
52,3,3.0680075188138063
56,3,2.4932869426301085
60,3,2.5771418691004304
64,3,2.832350635277134
68,3,3.0464076539616642
72,3,2.6641752605122635
76,3,2.76454158618245
80,3,2.416913272070281
84,3,2.530019767291984
88,3,2.9048803239815704
92,3,2.491178397964674
96,3,2.4925088226866228
100,3,2.3044109631166863
104,3,2.4757725752500677
108,3,2.754821192482603
112,3,2.8630001247564536
116,3,2.4706355752870603
120,3,2.904116103517971
124,3,2.383075737092609
128,3,2.6948450540081716
132,3,2.6094558611921395
136,3,4.332368939019309
140,3,3.015824859795565
144,3,2.5919066163713347
148,3,2.544328973288715
152,3,2.6724950952012074
156,3,2.6546280340637294
160,3,3.001414601277979
164,3,3.304215489941188
168,3,2.750227225192793
172,3,3.289788752675686
176,3,3.247676165283161
180,3,3.2709569887408154
184,3,2.559089717405816
188,3,2.4747565872254236
192,3,2.646629954483021
196,3,2.594189618094191
200,3,2.85558397136293
204,3,2.6196507036167933
208,3,2.999501663779846
212,3,2.6600676982553955
216,3,3.337259285350584
220,3,2.7460116161147976
224,3,2.8857339255380885
228,3,2.4237780569655074
232,3,3.6421971671599236
236,3,2.6007345445770125
240,3,2.870421537218979
244,3,2.4082400527189507
248,3,2.8735623289523446
252,3,2.3072841692961275
256,3,2.8909773328348396
260,3,2.6347979295473722
264,3,2.6270819990460734
268,3,2.8893147566297475
272,3,2.593376132723055
276,3,3.2468230051498064
280,3,2.6901320055653297
284,3,2.774274672833811
288,3,3.5466406656569403
292,3,3.5909635936959874
296,3,2.6648339192240704
300,3,2.8485049224591354
304,3,2.7328903963602467
308,3,2.7319150485993653
312,3,2.9556115394522933
316,3,2.3437000523649187
320,3,2.778458212059942
324,3,2.7087543062564015
328,3,3.159422384900977
332,3,2.540431102753171
336,3,2.542449570027219
340,3,3.1664032742900217
344,3,3.118736857231748
348,3,3.6437055791172313
352,3,2.5916539190864043
356,3,2.3173692319450363
360,3,2.971262300471489
364,3,2.511585190516135
368,3,2.875228706882693
372,3,2.322970117430138
376,3,2.4763057346994377
380,3,2.525707817957068
384,3,2.5619211240861453
388,3,2.9688836318608463
392,3,2.831619716866526
396,3,2.9326165371086526
0,5,5.645661110966794
4,5,3.36307453224698
8,5,2.460121915789064
12,5,2.9027022169906544
16,5,2.638340430122642
20,5,3.086966118619523
24,5,2.86201147050245
28,5,3.7381131284850837
32,5,2.7617186636702162
36,5,2.6485108672025843
40,5,2.502264999498667
44,5,2.700675869166656
48,5,2.6465921190014057
52,5,2.7720913051083693
56,5,2.4194110765381294
60,5,2.891250625128705
64,5,2.791850601134082
68,5,2.8590994947105806
72,5,2.8237528014285243
76,5,2.9770153432084845
80,5,2.6411664057879323
84,5,2.643344449440415
88,5,2.8234872464229213
92,5,2.712513578178771
96,5,2.601570656336923
100,5,2.42619863165868
104,5,2.6309941291990064
108,5,2.4254690758773054
112,5,2.4204833924043507
116,5,2.546613434073766
120,5,3.1804591186947326
124,5,2.695859814788449
128,5,2.4668644331789595
132,5,2.394347540076352
136,5,2.9046376996134344
140,5,2.873983286331837
144,5,2.8920685334058915
148,5,2.656493949907659
152,5,2.861157138129149
156,5,3.8493752604325135
160,5,2.9264381394488757
164,5,2.7780766760760867
168,5,3.038731574156057
172,5,3.025932918483264
176,5,3.278061980159033
180,5,3.324063827544508
184,5,2.636270126041661
188,5,2.3373809743350247
192,5,2.212299695619313
196,5,2.6699138381714262
200,5,2.5052006034705387
204,5,2.7834295240977265
208,5,2.3707888562723993
212,5,3.321218138209206
216,5,2.4791711972833688
220,5,2.6382323491266866
224,5,3.0021341997682196
