time,seed,sinkhorn_div
0,3,2.511399980075718
4,3,0.24476519231821944
8,3,0.20334699310933846
12,3,0.21496510979417466
16,3,0.16288032247588757
20,3,0.19763602993940588
24,3,0.1985950617893213
28,3,0.2273323528146527
32,3,0.2059368863480127
36,3,0.1999499981185501
40,3,0.1819340581473353
44,3,0.23880954711354369
48,3,0.20400980661934187
52,3,0.31720655975955026
56,3,0.19567831114349168
60,3,0.19416488135182852
64,3,0.1900789307256979
68,3,0.18198900755891856
72,3,0.20518284803201214
76,3,0.2058154520737652
80,3,0.1944479403910019
84,3,0.2153137268452233
88,3,0.1901841169702645
92,3,0.25105775640430267
96,3,0.17383900619053744
100,3,0.2319482738466825
104,3,0.18283872375529925
108,3,0.22682592270994664
112,3,0.23233596432127487
116,3,0.2807133773982628
120,3,0.2520714119911304
124,3,0.19015782831268918
128,3,0.20957098833670168
132,3,0.21337759685332836
136,3,0.21170734395907942
140,3,0.18793615634134692
144,3,0.2357541119989537
148,3,0.19816659322303629
152,3,0.228232338552634
156,3,0.2403331026489731
160,3,0.21384573528400103
164,3,0.19611221621675984
168,3,0.2102617459888658
172,3,0.24845522961241812
176,3,0.1727715269237966
180,3,0.2164023994626552
184,3,0.20452383610786265
188,3,0.1967485752326777
192,3,0.22967367909168815
196,3,0.25620304933604904
200,3,0.20844663975993186
204,3,0.2278157136373865
208,3,0.20899761015436
212,3,0.20957098833670168
216,3,0.22376326541630143
220,3,0.2234054642499541
224,3,0.21400934659297813
228,3,0.20181674742755204
232,3,0.18179659146301952
236,3,0.20642190004688896
240,3,0.18716303030188713
244,3,0.20206434924302763
248,3,0.18272930925971356
252,3,0.1795271593462824
256,3,0.20770171302861296
260,3,0.19884667525477073
264,3,0.2028792710592112
268,3,0.20709901276534567
272,3,0.18297540750290073
276,3,0.20334699310933846
280,3,0.20700241283897133
284,3,0.21972710503405243
288,3,0.21267346146420427
292,3,0.2025339440459559
296,3,0.3058594393090659
300,3,0.24562165982399525
