time,seed,eigh
0,11,0.5558736320579213
4,11,0.9594458941078682
8,11,2.8865441783195167
12,11,2.007720693917993
16,11,1.8699972518668406
20,11,2.3841109290509865
24,11,1.9507514422924757
28,11,1.8671251865637382
32,11,2.1997578963499134
36,11,1.2450976772095328
40,11,1.5481193169135592
44,11,2.1365662485640042
48,11,1.4937187076637348
52,11,1.639602571910435
56,11,1.7969767115913033
60,11,2.164515842030983
64,11,1.346828426251762
68,11,1.3005347745581053
72,11,1.4237907062463868
76,11,1.357283102899385
80,11,3.0309187341984685
84,11,1.7414566366144801
88,11,3.1635235082985322
92,11,1.196920747310133
96,11,1.3885081784044668
100,11,1.7943305245654564
104,11,1.806731431353135
108,11,1.399080597873154
112,11,1.4356591591499124
116,11,1.2750635848277423
120,11,1.9919307541563998
124,11,1.1319205311495566
128,11,3.030333693409022
132,11,1.5247412961851605
136,11,1.4466684063077218
140,11,2.1172108752954757
144,11,1.219596626981116
148,11,2.88366667236741
152,11,2.8874036559861502
156,11,3.2348500151336883
160,11,3.116129342605961
164,11,3.039237198618187
168,11,1.3282430120438289
172,11,2.9592460042321025
176,11,3.3901185902277766
180,11,2.9740830001224974
184,11,1.5713306845418533
188,11,1.6975357119300278
192,11,1.2863651016547542
196,11,1.2290576009839593
200,11,1.4677269367666563
204,11,1.8120763752820135
208,11,2.2613157978337424
212,11,1.8548821691109436
216,11,1.3451316813169278
220,11,2.777111583309288
224,11,3.9689865078577014
228,11,2.134584290230238
232,11,2.7054301605365887
236,11,2.0689865925746296
240,11,2.071233725879789
244,11,1.3432519385727113
248,11,1.544208090749064
252,11,1.8404688782554173
256,11,1.6307257559340478
260,11,1.986139770838087
264,11,1.7137818915953695
268,11,3.8485753169406975
272,11,1.6995257360999876
276,11,5.15608168806174
280,11,3.293731840909025
284,11,7.38276369449773
288,11,3.337730496273243
292,11,2.1223894276154565
296,11,3.5917961094487985
300,11,1.840017399302766
304,11,1.9776528282706982
308,11,1.4314166737260783
312,11,2.46257967126686
316,11,1.8589634882324013
320,11,4.510900325021595
324,11,0.8792209911697842
328,11,1.4535077049180156
332,11,1.5802670064517779
336,11,1.2718497393187376
340,11,2.5804521575208006
344,11,1.5877482471757571
348,11,2.1205570730373497
352,11,1.3065512334381773
356,11,1.9676579878827718
360,11,4.569517522132945
364,11,1.817406703507827
368,11,2.4897866681868295
372,11,1.4086062761751903
