time,sinkhorn_div
0,11.27450798293555
1,8.69216517349875
2,7.448842469238947
3,6.743775054971833
4,6.4223483423370755
5,6.027254127353538
6,5.777659450859065
7,5.4710343234538295
8,5.331484657440152
9,4.848021853629414
10,4.855173512760653
11,4.68528416540089
12,4.149745137683725
13,3.7166279143773027
14,3.2930387408720314
15,2.9921430518358165
16,3.0177144865240058
17,2.8229612466329796
18,2.836065494410442
19,2.8609139420911336
20,2.8794613060881566
21,2.9068887275757875
22,2.8126792273263312
23,2.632467113972993
24,2.5664933581294003
25,2.514606959158507
26,2.407865911085121
27,2.585637925541922
28,2.5176048400577726
29,2.436411136706838
30,2.3787638029914313
31,2.3418373971557918
32,2.364858017226234
33,2.2692126290292545
34,2.305214085035465
35,2.3771408002196144
36,2.311650202605001
37,2.2799797487105433
38,2.369702562209079
39,2.416188455345378
40,2.3840433979531963
41,2.519642490032052
42,2.568398378127829
43,2.5954790619139105
44,2.576975469191658
45,2.638328992445126
46,2.5595798506412004
47,2.556078456880296
48,2.629849164709983
49,2.5384138960688007
50,2.445976328288147
51,2.4246844801633225
52,2.4046475073710543
53,2.3587422511981053
54,2.3519267483753996
55,2.3281398159317126
56,2.2817724845833895
57,2.3076012728703743
58,2.3496666900370498
59,2.3834571311581803
60,2.3785579291451344
61,2.3484610998606374
62,2.3654590155863
63,2.4728952242298576
64,2.516483630551555
65,2.473451212314607
66,2.513693271066175
67,2.443473706169681
68,2.3110238156295937
69,2.43603141034606
70,2.4261664573862975
71,2.45724416704835
72,2.3963190731715844
73,2.3858510128417345
74,2.3565708023645775
75,2.4297956409485737
76,2.5170617249942095
77,2.4599715515253764
78,2.3459602131577135
79,2.32715500796569
80,2.2535533853303935
81,2.2950603468936452
82,2.2626389032713647
83,2.268524433176297
84,2.3838192091702695
85,2.3906865191172217
86,2.430973690234434
87,2.316824471527878
88,2.3488082149801484
89,2.393294858645953
90,2.47769612713118
91,2.5158364972514513
92,2.6100034259593423
93,2.6254782706509303
94,2.6300078329772565
95,2.5921876385866502
96,2.5078421638244888
97,2.486420852422275
98,2.57505399015773
99,2.6151758291842535
