time,seed,sinkhorn_div
0,3,4.24360466003418
4,3,5.917655944824219
8,3,5.33096981048584
12,3,3.391371488571167
16,3,5.0846757888793945
20,3,3.4625120162963867
24,3,2.9411816596984863
28,3,2.9378767013549805
32,3,3.597795248031616
36,3,3.154005289077759
40,3,3.9381961822509766
44,3,4.839924335479736
48,3,3.0730457305908203
52,3,4.271470546722412
56,3,4.492641925811768
60,3,3.6904687881469727
64,3,3.5806171894073486
68,3,3.267552614212036
72,3,3.153461456298828
76,3,3.176361083984375
80,3,4.452946186065674
84,3,3.3590846061706543
88,3,2.8337535858154297
92,3,2.773160696029663
96,3,3.272801637649536
100,3,3.3544061183929443
104,3,2.983764410018921
108,3,3.591169595718384
112,3,2.916372776031494
116,3,3.33671236038208
120,3,2.945535659790039
124,3,3.5251879692077637
128,3,2.939833402633667
132,3,3.5237224102020264
136,3,3.0580501556396484
140,3,4.265342712402344
144,3,3.1300127506256104
148,3,3.0646746158599854
152,3,3.2617785930633545
156,3,4.650352478027344
160,3,3.614332675933838
164,3,3.0012664794921875
168,3,3.225707769393921
172,3,2.9680230617523193
176,3,3.06341814994812
180,3,5.278545379638672
184,3,6.234421730041504
188,3,3.825268507003784
192,3,3.5195140838623047
196,3,4.125113487243652
200,3,3.0962767601013184
204,3,3.008230447769165
208,3,3.402616500854492
212,3,4.617402076721191
216,3,3.2841999530792236
220,3,3.3027503490448
224,3,3.3311846256256104
228,3,2.823302984237671
232,3,4.215654373168945
236,3,4.330081939697266
240,3,3.8255536556243896
244,3,3.7122433185577393
248,3,3.392908811569214
252,3,2.6259665489196777
256,3,3.0597925186157227
260,3,3.043177604675293
264,3,4.484672546386719
268,3,3.0604002475738525
272,3,3.7321937084198
276,3,3.5808322429656982
280,3,3.503321409225464
284,3,3.9361934661865234
288,3,3.6667697429656982
292,3,4.278082370758057
296,3,2.654808759689331
300,3,3.3806285858154297
304,3,3.202039957046509
308,3,2.6523234844207764
312,3,4.069468975067139
316,3,3.5052874088287354
320,3,5.6605024337768555
324,3,3.3550186157226562
328,3,3.4253859519958496
332,3,3.8346316814422607
336,3,3.3545894622802734
340,3,3.6073482036590576
344,3,3.61047625541687
348,3,3.3611457347869873
352,3,3.535245418548584
356,3,2.8758058547973633
360,3,3.7110941410064697
364,3,2.9034669399261475
368,3,3.543673276901245
372,3,2.3248159885406494
376,3,3.4971530437469482
380,3,3.0271406173706055
384,3,2.622870445251465
388,3,3.140321731567383
392,3,3.0779831409454346
396,3,3.336857795715332
0,5,4.232028961181641
4,5,7.9026288986206055
8,5,10.5309419631958
12,5,10.531347274780273
16,5,4.587906837463379
20,5,3.390578269958496
24,5,4.168095588684082
28,5,3.3777565956115723
32,5,2.990583658218384
36,5,4.844272136688232
40,5,4.088201522827148
44,5,4.758275032043457
48,5,3.133746862411499
52,5,3.212061643600464
56,5,4.212813854217529
60,5,2.9939539432525635
64,5,2.5937540531158447
68,5,3.703295946121216
72,5,3.1565170288085938
