time,seed,sinkhorn_div
0,3,2.4877078533172607
4,3,3.8540821075439453
8,3,4.066125869750977
12,3,3.5412230491638184
16,3,3.6569290161132812
20,3,4.758245468139648
24,3,3.667571544647217
28,3,3.1002821922302246
32,3,3.634598970413208
36,3,3.423525810241699
40,3,2.793673276901245
44,3,5.477691173553467
48,3,4.25483512878418
52,3,5.204989910125732
56,3,3.7231061458587646
60,3,3.930886745452881
64,3,3.3020219802856445
68,3,3.602013349533081
72,3,3.4149422645568848
76,3,3.815541982650757
80,3,3.2762691974639893
84,3,3.8641014099121094
88,3,3.730057716369629
92,3,2.737168312072754
96,3,3.0543527603149414
100,3,4.034553527832031
104,3,2.880631923675537
108,3,3.282374143600464
112,3,3.3741281032562256
116,3,3.361675262451172
120,3,3.7881195545196533
124,3,2.753739356994629
128,3,3.0664474964141846
132,3,3.2216501235961914
136,3,3.565798759460449
140,3,3.3387677669525146
144,3,3.3915364742279053
148,3,3.400848388671875
152,3,3.3344056606292725
156,3,3.5354418754577637
160,3,3.9932267665863037
164,3,4.437783241271973
168,3,3.6935551166534424
172,3,3.9100818634033203
176,3,3.297053098678589
180,3,4.193398475646973
184,3,3.2376410961151123
188,3,3.936485767364502
192,3,3.033013343811035
196,3,3.4984066486358643
200,3,3.3447930812835693
204,3,3.650461435317993
208,3,4.432459831237793
212,3,3.197772741317749
216,3,3.8938181400299072
220,3,3.7419660091400146
224,3,3.6339027881622314
228,3,2.636833429336548
232,3,3.676408529281616
236,3,6.697563648223877
240,3,3.5833210945129395
244,3,3.7224159240722656
248,3,3.3907623291015625
252,3,3.3468267917633057
256,3,3.564269781112671
260,3,4.835536003112793
264,3,4.075890064239502
268,3,3.8288235664367676
272,3,3.946242570877075
276,3,4.944954872131348
280,3,3.251378059387207
284,3,4.6612958908081055
288,3,4.366968154907227
292,3,4.264488220214844
296,3,3.094994306564331
300,3,3.791853189468384
304,3,4.342380523681641
308,3,4.424034595489502
312,3,4.539308547973633
316,3,3.1474037170410156
320,3,4.555159568786621
324,3,3.2988998889923096
328,3,2.9695992469787598
332,3,3.7486424446105957
336,3,3.2817037105560303
340,3,3.9096240997314453
344,3,3.0268614292144775
348,3,3.911386013031006
352,3,3.0222458839416504
356,3,3.2429585456848145
360,3,5.48109769821167
364,3,3.614042043685913
368,3,3.485647678375244
372,3,2.723628044128418
376,3,2.871119976043701
380,3,3.2864813804626465
384,3,3.1700220108032227
388,3,5.854838848114014
392,3,4.164839744567871
396,3,3.327458620071411
0,5,2.4166359901428223
4,5,5.1687822341918945
8,5,2.9048097133636475
12,5,3.410590887069702
16,5,3.2370047569274902
20,5,3.6121366024017334
24,5,3.3668293952941895
28,5,4.991512775421143
32,5,3.3155345916748047
36,5,4.047191619873047
40,5,3.652460813522339
44,5,4.254046440124512
48,5,3.6756591796875
52,5,3.5621860027313232
56,5,4.190317153930664
60,5,3.3141515254974365
64,5,3.025423765182495
68,5,3.5698416233062744
72,5,3.037179470062256
76,5,3.500365734100342
80,5,3.0649454593658447
84,5,4.095694065093994
