time,seed,sinkhorn_div
0,3,10.919664937003597
1,3,9.030539091964771
2,3,8.463750848777142
3,3,7.1494278685539765
4,3,5.782629230010133
5,3,5.23778766579536
6,3,5.04740236910623
7,3,4.865479391537144
8,3,3.477736371341952
9,3,2.7385142359200754
10,3,2.346878811646476
11,3,2.3008150315192957
12,3,2.223722125216962
13,3,2.2073739925032054
14,3,2.1156984843306765
15,3,2.1737731762133685
16,3,2.282097750396442
17,3,2.7897419248878212
18,3,2.4889214139849165
19,3,2.363406444417653
20,3,2.326899263438351
21,3,2.2088345612604297
22,3,2.190762403154202
23,3,2.155546322318858
24,3,2.188371539202452
25,3,2.091339317735584
26,3,2.0388968097118294
27,3,2.108748392354356
28,3,2.117507966622203
29,3,2.0766873083216426
30,3,2.0826737949348666
31,3,2.0660420837843003
32,3,2.155775930286537
33,3,2.1508858341793933
34,3,2.236293795792734
35,3,2.4349969581099353
36,3,2.1275901716154104
37,3,2.1843580297157428
38,3,2.189525102832538
39,3,2.2760667835889468
0,5,10.24531634250538
1,5,8.047104441510507
2,5,8.803446562950146
3,5,7.408859630151398
4,5,6.141949304558417
5,5,5.659836448759715
6,5,4.670886493327035
7,5,4.031823405803625
8,5,2.812189551279689
9,5,2.864360361380214
10,5,2.5618294559626698
11,5,2.373712290966031
12,5,2.7670237134628026
13,5,2.6291538252317905
14,5,2.839857350648742
15,5,2.267062027428022
16,5,2.408188076544629
17,5,2.4345451442429016
18,5,2.3658783065249573
19,5,2.2687066528550983
20,5,2.2778542733205343
21,5,2.4205908539538177
22,5,2.2289885571589543
23,5,2.1589603804415693
24,5,2.195096802890492
25,5,2.196638365328309
26,5,2.321626541583289
27,5,2.3391237504440325
28,5,2.3853301208876756
29,5,2.2911918032550176
30,5,2.109826950823374
31,5,2.136412882836772
32,5,2.117689798039126
33,5,2.232601609091011
34,5,2.4386266403243564
35,5,2.229295839744262
36,5,2.191273622358288
37,5,2.1679552232474966
38,5,2.2446781374611144
39,5,2.1170947065112347
0,7,10.464631229761627
1,7,7.751145801136032
2,7,7.462925639066644
3,7,6.257625658005792
4,7,5.449381682991999
5,7,5.6404148390233155
6,7,4.3269087532001995
7,7,3.4736809951061596
8,7,2.9043226516698244
9,7,2.847620080788819
10,7,2.705658888187141
11,7,2.3202607120167587
12,7,2.3315789121084176
13,7,2.3418304720927114
14,7,2.1385673044497855
15,7,2.1256998816930928
16,7,2.1904657150890796
17,7,2.359531725800137
18,7,2.2738095532923497
19,7,2.1931803384812727
20,7,2.222948534474014
21,7,2.125791626624171
22,7,2.1115373618930273
