time,seed,sinkhorn_div
0,3,7.07943058013916
4,3,5.384149074554443
8,3,6.854063034057617
12,3,7.994086265563965
16,3,11.573412895202637
20,3,11.074609756469727
24,3,7.6729865074157715
28,3,4.994576930999756
32,3,10.43820858001709
36,3,11.000411033630371
40,3,5.418910503387451
44,3,12.681787490844727
48,3,9.761658668518066
52,3,8.891153335571289
56,3,11.705451011657715
60,3,7.658877372741699
64,3,7.469790935516357
68,3,6.429586887359619
72,3,5.875920295715332
76,3,7.796616077423096
80,3,10.902915000915527
84,3,4.681503772735596
88,3,7.650600433349609
92,3,8.068878173828125
96,3,7.765406131744385
100,3,8.400043487548828
104,3,7.006650924682617
108,3,11.098896026611328
112,3,7.805591583251953
116,3,6.859273910522461
120,3,6.61942720413208
124,3,8.175368309020996
128,3,6.461637020111084
132,3,7.188348770141602
136,3,5.534939765930176
140,3,5.980892181396484
144,3,7.062459945678711
148,3,8.254637718200684
152,3,6.085948467254639
156,3,7.298178672790527
160,3,7.078150272369385
164,3,5.061649799346924
168,3,7.318264484405518
172,3,4.868671417236328
176,3,12.574288368225098
180,3,17.014482498168945
184,3,7.940037727355957
188,3,10.829609870910645
192,3,8.188100814819336
196,3,4.972640037536621
200,3,8.452573776245117
204,3,6.6324262619018555
208,3,5.354655742645264
212,3,13.390206336975098
216,3,7.063513278961182
220,3,8.696305274963379
224,3,9.416921615600586
228,3,8.209297180175781
232,3,6.063588619232178
236,3,6.790842533111572
240,3,5.670374870300293
244,3,6.538830280303955
248,3,6.0447564125061035
252,3,7.095163822174072
256,3,8.311365127563477
260,3,10.025995254516602
264,3,14.124748229980469
268,3,6.502228736877441
272,3,10.770834922790527
276,3,6.134407997131348
280,3,5.990228652954102
284,3,6.861536502838135
288,3,11.0029878616333
292,3,7.342138767242432
296,3,5.737265110015869
300,3,8.890946388244629
304,3,6.468026161193848
308,3,8.375885963439941
312,3,10.53752326965332
316,3,5.547493934631348
320,3,15.103059768676758
324,3,9.403375625610352
328,3,8.145237922668457
332,3,6.4745402336120605
336,3,7.047054767608643
340,3,6.9079084396362305
344,3,12.813494682312012
348,3,14.129151344299316
352,3,9.117035865783691
356,3,5.307738780975342
360,3,9.470724105834961
364,3,9.289642333984375
368,3,5.931797981262207
372,3,7.036041259765625
376,3,6.9348907470703125
380,3,9.517099380493164
384,3,4.561582088470459
388,3,4.35097599029541
392,3,9.172630310058594
396,3,11.62450122833252
0,5,7.675724029541016
4,5,12.048467636108398
8,5,12.98482608795166
12,5,9.140082359313965
16,5,6.504335403442383
20,5,10.15792179107666
24,5,8.746249198913574
28,5,3.6125905513763428
32,5,10.904387474060059
36,5,9.080587387084961
40,5,4.838863372802734
44,5,13.217061996459961
48,5,8.782485961914062
52,5,10.689125061035156
56,5,12.04793930053711
60,5,8.425522804260254
64,5,6.389915466308594
68,5,6.766037940979004
72,5,5.118987083435059
76,5,7.715903282165527
80,5,8.200069427490234
84,5,4.340909957885742
88,5,7.621039390563965
92,5,10.875667572021484
96,5,6.755583763122559
100,5,7.664947509765625
104,5,6.936844348907471
108,5,10.231659889221191
112,5,8.366236686706543
116,5,5.713822841644287
120,5,5.712255477905273
124,5,6.196425437927246
128,5,9.44034481048584
132,5,7.789474964141846
136,5,7.351478099822998
140,5,5.63347053527832
144,5,8.217855453491211
148,5,7.464037895202637
152,5,6.418680667877197
156,5,11.292107582092285
160,5,7.131587505340576
164,5,4.901247024536133
168,5,6.195956707000732
172,5,4.500152111053467
176,5,15.186142921447754
180,5,14.945000648498535
184,5,6.3992719650268555
188,5,6.942835807800293
192,5,7.932974338531494
196,5,4.987843036651611
200,5,8.305182456970215
204,5,6.747607707977295
208,5,5.046596050262451
212,5,13.808229446411133
216,5,8.388324737548828
220,5,7.778390884399414
224,5,7.520272731781006
228,5,9.008931159973145
232,5,6.799567699432373
236,5,6.615565776824951
240,5,5.359078407287598
244,5,6.229371070861816
248,5,7.317387580871582
252,5,8.266037940979004
256,5,8.754849433898926
260,5,10.998360633850098
264,5,12.126910209655762
268,5,6.440389633178711
272,5,9.283416748046875
276,5,7.237867832183838
280,5,6.286218166351318
284,5,6.740287780761719
288,5,5.484547138214111
292,5,7.506351947784424
296,5,5.959710597991943
300,5,8.374107360839844
304,5,5.385045051574707
308,5,8.162425994873047
312,5,8.602836608886719
316,5,6.340353965759277
320,5,11.03940200805664
324,5,9.892462730407715
328,5,8.393943786621094
332,5,6.920461654663086
336,5,5.515118598937988
340,5,5.72390604019165
344,5,13.24686336517334
348,5,16.45647430419922
352,5,9.324682235717773
356,5,6.73313045501709
360,5,8.672913551330566
364,5,9.899873733520508
368,5,6.806033134460449
372,5,8.76711368560791
376,5,9.159126281738281
380,5,10.543319702148438
384,5,6.5995635986328125
388,5,4.768575191497803
392,5,7.705450057983398
396,5,10.611628532409668
0,7,8.001372337341309
4,7,7.436870574951172
8,7,4.221999645233154
12,7,9.233449935913086
16,7,13.61033821105957
20,7,14.011669158935547
24,7,11.059131622314453
28,7,13.687312126159668
32,7,23.70345687866211
36,7,12.100680351257324
40,7,19.557497024536133
44,7,17.727628707885742
48,7,13.545424461364746
52,7,10.264615058898926
56,7,21.147369384765625
60,7,16.338943481445312
64,7,18.418746948242188
68,7,9.464155197143555
72,7,6.95912504196167
76,7,10.079845428466797
80,7,9.066810607910156
84,7,4.418851852416992
88,7,10.539678573608398
92,7,8.652087211608887
96,7,9.65591812133789
100,7,7.018903732299805
104,7,6.61341667175293
108,7,8.235494613647461
112,7,9.621783256530762
116,7,5.545253753662109
120,7,8.946977615356445
124,7,8.061431884765625
128,7,7.118561744689941
132,7,7.393195629119873
136,7,7.8481926918029785
140,7,6.511399269104004
144,7,8.838602066040039
148,7,8.919618606567383
152,7,6.640336513519287
156,7,9.806206703186035
160,7,6.283568382263184
164,7,5.623170852661133
168,7,7.951198577880859
172,7,8.282899856567383
176,7,14.250185012817383
180,7,16.33799934387207
184,7,4.438080787658691
188,7,4.922729969024658
192,7,6.745294570922852
196,7,4.718050479888916
200,7,7.724266529083252
204,7,7.4537200927734375
208,7,4.792421340942383
212,7,10.988044738769531
216,7,6.872661113739014
220,7,7.092586994171143
224,7,7.012182235717773
228,7,7.240959167480469
232,7,6.3723039627075195
236,7,4.376483917236328
240,7,4.743289947509766
244,7,8.000100135803223
248,7,6.345486640930176
252,7,7.613445281982422
256,7,9.954323768615723
260,7,8.703105926513672
264,7,12.116608619689941
268,7,6.333963394165039
272,7,9.784219741821289
276,7,6.079705238342285
280,7,7.735808372497559
284,7,7.927670478820801
288,7,10.492198944091797
292,7,5.85562801361084
296,7,6.620296955108643
300,7,7.652771949768066
304,7,4.222785949707031
308,7,8.633733749389648
312,7,9.639972686767578
316,7,7.151700496673584
320,7,12.141534805297852
324,7,11.60445785522461
328,7,7.188746929168701
332,7,6.9765191078186035
336,7,6.364193439483643
340,7,6.781800746917725
